filename,psnr_ssim,psnr_edge,ssim_ssim,ssim_edge,mae_ssim,mae_edge,mse_ssim,mse_edge,grad_mae_ssim,grad_mae_edge,d_PSNR,d_SSIM,d_MAE,d_MSE,d_GradMAE
001981.npy,23.951912314595752,23.953539874471478,0.7900032877256143,0.7906465716635883,0.04633241519331932,0.046235647052526474,0.004025397356599569,0.0040238890796899796,0.33465,0.33395565,0.0016275598757253817,0.0006432839379739708,-9.676814079284668e-05,-1.5082769095897675e-06,-0.0006943643
001986.npy,30.809724555161594,30.844236099548404,0.7743279968068563,0.7768955378544032,0.02195845916867256,0.02188357524573803,0.0008299034088850021,0.0008233345579355955,0.12666737,0.12514547,0.03451154438680959,0.002567541047546973,-7.488392293453217e-05,-6.568850949406624e-06,-0.0015219003
001998.npy,29.36118717924358,29.39993456125547,0.778336631965816,0.7787920838651657,0.0240864846855402,0.023996245115995407,0.0011584606254473329,0.0011481709079816937,0.1823827,0.18144403,0.03874738201189132,0.00045545189934970143,-9.023956954479218e-05,-1.0289717465639114e-05,-0.00093866885
002027.npy,26.1503714300925,26.1916398486147,0.7091059229897055,0.7071317320334214,0.03363633155822754,0.033642031252384186,0.002426402410492301,0.002403455087915063,0.26472026,0.26185274,0.041268418522200534,-0.0019741909562841498,5.6996941566467285e-06,-2.2947322577238083e-05,-0.0028675199
002038.npy,25.061831741667852,25.105782281100485,0.34944908774352457,0.3493686178692173,0.04386470466852188,0.04366983100771904,0.003117574378848076,0.0030861839186400175,0.3097768,0.30785105,0.043950539432632496,-8.046987430726515e-05,-0.0001948736608028412,-3.139046020805836e-05,-0.0019257665
002041.npy,17.057283213827958,17.056940741847555,0.42889160637268015,0.423635364230737,0.10952858626842499,0.10974674671888351,0.01969117857515812,0.01969273015856743,0.88669467,0.88753766,-0.0003424719804030474,-0.005256242141943146,0.0002181604504585266,1.5515834093093872e-06,0.0008429885
002047.npy,22.873611345404974,22.910413734538324,0.6854782704983258,0.6879113953203541,0.04420755058526993,0.044026799499988556,0.005159871652722359,0.005116330925375223,0.326484,0.32242867,0.03680238913334932,0.0024331248220282875,-0.00018075108528137207,-4.3540727347135544e-05,-0.004055321
002049.npy,32.64744775256642,32.68308027735553,0.8674533996934295,0.8696603390646875,0.015274488367140293,0.015145329758524895,0.0005435696803033352,0.0005391280865296721,0.12141286,0.118577026,0.03563252478910783,0.002206939371258043,-0.0001291586086153984,-4.441593773663044e-06,-0.0028358325
002056.npy,29.004568450538674,29.12275311938348,0.8592937007520198,0.8546608371684551,0.022506512701511383,0.022439295426011086,0.0012576017761602998,0.0012238400522619486,0.1727067,0.16948754,0.11818466884480472,-0.004632863583564739,-6.721727550029755e-05,-3.376172389835119e-05,-0.0032191575
002061.npy,27.74406387405872,27.802845800742794,0.6769295667725951,0.6781404725868637,0.02978232502937317,0.029640711843967438,0.001681100227870047,0.001658499939367175,0.22117169,0.21966025,0.05878192668407323,0.0012109058142686369,-0.0001416131854057312,-2.260028850287199e-05,-0.0015114397
002062.npy,26.988303986836147,27.05063774608498,0.6574532267928324,0.6577344008657933,0.03264991194009781,0.032537080347537994,0.002000642940402031,0.0019721330609172583,0.24525425,0.24233949,0.06233375924883333,0.00028117407296091024,-0.00011283159255981445,-2.8509879484772682e-05,-0.0029147565
002068.npy,24.50848093299472,24.51583426886962,0.6838985695770942,0.6808249423068864,0.04152386635541916,0.04159512743353844,0.0035412118304520845,0.003535221330821514,0.3431445,0.34334153,0.007353335874903166,-0.0030736272702077683,7.126107811927795e-05,-5.990499630570412e-06,0.00019702315
002088.npy,24.631831345070694,24.637693816640702,0.7004691163371839,0.7004341489296555,0.03998778015375137,0.04002201929688454,0.003442047629505396,0.0034374045208096504,0.34057656,0.34031093,0.00586247157000841,-3.496740752839678e-05,3.423914313316345e-05,-4.643108695745468e-06,-0.0002656281
002101.npy,28.184630110250776,28.18537931351348,0.8155717001581863,0.8165404853312336,0.02754632942378521,0.02753550000488758,0.0015189273981377482,0.0015186653472483158,0.18653171,0.1846692,0.0007492032627034462,0.0009687851730473263,-1.0829418897628784e-05,-2.6205088943243027e-07,-0.001862511
002135.npy,22.243270445754586,22.247233143572057,0.6500294310910684,0.645588037632037,0.05825347080826759,0.058256711810827255,0.005965858697891235,0.005960417911410332,0.5020415,0.50190914,0.003962697817470939,-0.004441393459031384,3.2410025596618652e-06,-5.4407864809036255e-06,-0.00013238192
002139.npy,26.168293670390078,26.2473235280911,0.7866174651052081,0.787344484659167,0.03552933409810066,0.03533696383237839,0.002416410017758608,0.002372835762798786,0.2657241,0.26171196,0.07902985770102333,0.0007270195539588187,-0.00019237026572227478,-4.35742549598217e-05,-0.0040121377
002146.npy,22.943505529854107,22.933184136659513,0.5967160398819088,0.5876859541621279,0.0555223785340786,0.05562721565365791,0.00507749430835247,0.00508957589045167,0.48545563,0.48664612,-0.010321393194594464,-0.009030085719780923,0.00010483711957931519,1.2081582099199295e-05,0.0011904836
002160.npy,25.301668105853743,25.315145119742933,0.7216496616025078,0.7187423102475964,0.03575888276100159,0.035793110728263855,0.002950076013803482,0.002940935315564275,0.27591595,0.27460182,0.013477013889190204,-0.0029073513549113805,3.4227967262268066e-05,-9.140698239207268e-06,-0.0013141334
002169.npy,27.600587624005684,27.56107556312514,0.8530866550002908,0.8536339872805457,0.027032965794205666,0.026936296373605728,0.0017375657334923744,0.0017534461803734303,0.18994814,0.18827227,-0.03951206088054349,0.0005473322802549418,-9.666942059993744e-05,1.5880446881055832e-05,-0.001675874
002182.npy,26.819528469065304,26.868281379268506,0.7978677803141195,0.7979715320697724,0.033211421221494675,0.03304785490036011,0.002079922240227461,0.002056704368442297,0.22236669,0.22118458,0.04875291020320205,0.00010375175565291439,-0.00016356632113456726,-2.321787178516388e-05,-0.0011821091
002191.npy,24.557733175866293,24.558565237164235,0.7779175424650314,0.7785415045948326,0.03497638180851936,0.03468130901455879,0.0035012788139283657,0.0035006077960133553,0.24346529,0.24118152,0.0008320612979417774,0.0006239621298012032,-0.0002950727939605713,-6.710179150104523e-07,-0.0022837669
002198.npy,31.351751221646275,31.448505785889125,0.8446168422914445,0.8462573449094891,0.01896894909441471,0.018805716186761856,0.0007325290935114026,0.0007163897971622646,0.14980765,0.14735207,0.09675456424285045,0.0016405026180446036,-0.00016323290765285492,-1.613929634913802e-05,-0.0024555773
002199.npy,32.87610020990996,32.89677169320605,0.8789501788378656,0.8782787115956023,0.014636365696787834,0.014656859450042248,0.0005156915285624564,0.0005132427904754877,0.11409844,0.113180265,0.020671483296091253,-0.0006714672422633017,2.0493753254413605e-05,-2.4487380869686604e-06,-0.0009181723
002200.npy,24.172400780227242,24.203323042878825,0.6328513087339792,0.632792931951649,0.04284101352095604,0.04257307946681976,0.003826131811365485,0.003798986319452524,0.3286099,0.3263956,0.0309222626515826,-5.837678233022725e-05,-0.00026793405413627625,-2.7145491912961006e-05,-0.0022143126
002214.npy,33.17564745605309,33.10681584840331,0.8430384349062443,0.839265501636982,0.014821663498878479,0.014898199588060379,0.000481321505503729,0.0004890107084065676,0.12586872,0.12612593,-0.06883160764978413,-0.003772933269262313,7.653608918190002e-05,7.689202902838588e-06,0.00025720894
002235.npy,26.66085550811736,26.602589152062208,0.7091827530788786,0.7092861226576781,0.035140760242938995,0.03551512584090233,0.002157319337129593,0.0021864576265215874,0.18323271,0.18171835,-0.05826635605515307,0.00010336957879952813,0.00037436559796333313,2.9138289391994476e-05,-0.0015143603
002237.npy,23.091589574190287,23.094365299221504,0.7589388388141916,0.7573994104230599,0.04581434652209282,0.045890823006629944,0.004907282069325447,0.004904146771878004,0.38944358,0.38906923,0.0027757250312170356,-0.0015394283911316364,7.647648453712463e-05,-3.1352974474430084e-06,-0.00037434697
002253.npy,25.204677131066816,25.34863487135596,0.5469615221080939,0.5501577854783573,0.04015800729393959,0.03967304155230522,0.003016701200976968,0.002918344223871827,0.29425058,0.2907446,0.14395774028914232,0.0031962633702633525,-0.0004849657416343689,-9.835697710514069e-05,-0.003505975
002255.npy,24.955222750129074,25.098213818085174,0.5485268008939326,0.5503857312232675,0.04135356843471527,0.04079343006014824,0.00319505063816905,0.0030915667302906513,0.3007123,0.29677963,0.14299106795609973,0.001858930329334929,-0.0005601383745670319,-0.0001034839078783989,-0.003932655
002264.npy,20.49884710269444,20.562620642021177,0.840918992713041,0.842237091308309,0.05364025756716728,0.053277309983968735,0.00891487579792738,0.008784922771155834,0.41667747,0.41269517,0.06377353932673557,0.0013180985952679913,-0.00036294758319854736,-0.0001299530267715454,-0.0039823055
002267.npy,25.646391029998235,25.670323499147514,0.8804657608282869,0.8800607457449837,0.024659542366862297,0.02454846166074276,0.0027249648701399565,0.002709989668801427,0.21233673,0.21209708,0.02393246914927971,-0.0004050150833031507,-0.00011108070611953735,-1.4975201338529587e-05,-0.00023965538
002278.npy,28.45049668473456,28.42429218862002,0.49154151181549766,0.4885332415835261,0.029490776360034943,0.029614310711622238,0.0014287305530160666,0.0014373773010447621,0.21455947,0.21468168,-0.026204496114541342,-0.0030082702319715326,0.00012353435158729553,8.646748028695583e-06,0.00012221932
002294.npy,24.167693554707302,24.207317857486007,0.7703141221475899,0.7690032502829545,0.03707972168922424,0.03684855252504349,0.003830281086266041,0.003795493161305785,0.30522323,0.3027428,0.0396243027787051,-0.00131087186463541,-0.00023116916418075562,-3.478792496025562e-05,-0.0024804175
002300.npy,25.18204095476177,25.198152255695582,0.5419834093404301,0.542116562856772,0.04367092251777649,0.043593816459178925,0.003032465698197484,0.003021236741915345,0.34665018,0.3463961,0.016111300933811634,0.00013315351634191064,-7.71060585975647e-05,-1.1228956282138824e-05,-0.0002540946
002301.npy,31.88346589732383,32.02536545414562,0.797886509155536,0.8028825893753841,0.018455008044838905,0.018206138163805008,0.0006481169839389622,0.0006272828904911876,0.123116024,0.1195418,0.1418995568217909,0.004996080219848098,-0.0002488698810338974,-2.083409344777465e-05,-0.0035742223
002317.npy,18.936212061443648,18.903441186004876,0.5335642684715544,0.5230382174417397,0.08605874329805374,0.08662332594394684,0.012775526382029057,0.01287229172885418,0.76695853,0.76915985,-0.03277087543877144,-0.010526051029814631,0.0005645826458930969,9.676534682512283e-05,0.0022013187
002324.npy,29.607268270249293,29.521694843954343,0.812050810757542,0.812102243160543,0.022572170943021774,0.022782672196626663,0.0010946446564048529,0.0011164274765178561,0.14613312,0.14501095,-0.08557342629494968,5.143240300098384e-05,0.00021050125360488892,2.1782820113003254e-05,-0.0011221766
002327.npy,29.935979639761307,29.90376449901103,0.8113259235199392,0.8107345037684888,0.02399885095655918,0.024060964584350586,0.0010148504516109824,0.0010224063880741596,0.13460949,0.13332626,-0.03221514075027798,-0.0005914197514503838,6.211362779140472e-05,7.555936463177204e-06,-0.0012832284
002336.npy,21.252084363462565,21.240018547764684,0.6128214950721741,0.610306099871465,0.056038662791252136,0.056188661605119705,0.0074953436851501465,0.007516196928918362,0.4651468,0.4648312,-0.012065815697880566,-0.002515395200709092,0.00014999881386756897,2.085324376821518e-05,-0.0003156066
002343.npy,29.248147208664733,29.302081020972057,0.7183592218913287,0.7209228889434859,0.026240799576044083,0.02611694484949112,0.0011890095192939043,0.00117433478590101,0.1730507,0.17223932,0.0539338123073243,0.002563667052157159,-0.00012385472655296326,-1.4674733392894268e-05,-0.0008113831
002363.npy,23.84653563145236,23.83489350925039,0.7748522566013003,0.774226691516541,0.04047025367617607,0.040419802069664,0.004124263301491737,0.004135334864258766,0.33605593,0.33574337,-0.011642122201973137,-0.0006255650847593053,-5.04516065120697e-05,1.1071562767028809e-05,-0.00031256676
002385.npy,21.98672415503953,21.980318632133468,0.2790131231881391,0.2753821604454006,0.060697510838508606,0.06073317676782608,0.006328890565782785,0.006338232196867466,0.4589006,0.45897257,-0.006405522906060668,-0.003630962742738497,3.5665929317474365e-05,9.341631084680557e-06,7.197261e-05
002391.npy,25.462039298452254,25.42336463401375,0.5888083511459888,0.5873439773288193,0.03594362735748291,0.036119066178798676,0.0028431257233023643,0.0028685571160167456,0.27051622,0.26923877,-0.03867466443850276,-0.001464373817169573,0.00017543882131576538,2.5431392714381218e-05,-0.0012774467
002393.npy,19.967735849450136,19.98629476969453,0.6547864974629256,0.6536862702207046,0.07115613669157028,0.0711931586265564,0.01007456798106432,0.010031607002019882,0.60642,0.6042921,0.018558920244394983,-0.0011002272422210302,3.70219349861145e-05,-4.296097904443741e-05,-0.0021278858
002432.npy,28.88663407557001,28.890458159314836,0.8713453403594478,0.8754666162900329,0.0194614939391613,0.019285401329398155,0.0012922203168272972,0.0012910830555483699,0.114410125,0.112133205,0.003824083744824236,0.004121275930585089,-0.00017609260976314545,-1.1372612789273262e-06,-0.0022769198
002433.npy,27.354780347205523,27.374782683497298,0.7415208471954321,0.7422343169208188,0.027061255648732185,0.02692180685698986,0.0018387469463050365,0.0018302976386621594,0.2210225,0.2191685,0.020002336291774725,0.0007134697253866618,-0.00013944879174232483,-8.449307642877102e-06,-0.0018540025
002435.npy,25.80107374921731,25.87840152984799,0.685589500098465,0.6898494577357869,0.03406691178679466,0.03359933942556381,0.0026296176947653294,0.0025832108221948147,0.2791085,0.27404106,0.07732778063068224,0.004259957637321898,-0.0004675723612308502,-4.640687257051468e-05,-0.005067438
002449.npy,31.704163939952608,31.796539746447987,0.8233855630505458,0.8285224454262033,0.017045466229319572,0.016747131943702698,0.0006754350615665317,0.000661220052279532,0.12512615,0.12169619,0.09237580649537946,0.00513688237565757,-0.0002983342856168747,-1.4215009286999702e-05,-0.0034299642
002450.npy,31.576297010210034,31.6841920538292,0.8187456657757536,0.8245356805121936,0.017369870096445084,0.01704300381243229,0.0006956171710044146,0.0006785483565181494,0.12801756,0.124130934,0.10789504361916613,0.00579001473644003,-0.0003268662840127945,-1.7068814486265182e-05,-0.0038866252
002454.npy,25.755139669283263,25.903162785060687,0.7917124481491637,0.7958859193925281,0.03954290971159935,0.03888041898608208,0.0026575783267617226,0.0025685245636850595,0.31238112,0.30453104,0.14802311577742344,0.004173471243364313,-0.000662490725517273,-8.905376307666302e-05,-0.007850081
002489.npy,28.930812285023602,28.972199305250324,0.623790491124399,0.6274566456215642,0.027448054403066635,0.02729838341474533,0.0012791419867426157,0.0012670101132243872,0.18032387,0.17845018,0.041387020226721916,0.0036661544971652305,-0.00014967098832130432,-1.2131873518228531e-05,-0.0018736869
002511.npy,21.740640934279668,21.77699537914989,0.4661101025355337,0.4644507399097029,0.05608771741390228,0.05584419146180153,0.006697856821119785,0.006642024498432875,0.44635355,0.44420713,0.036354444870223546,-0.0016593626258307737,-0.00024352595210075378,-5.583232268691063e-05,-0.0021464229
002520.npy,27.237130290692754,27.282412669291283,0.7587804750466831,0.7618590256408937,0.02622123621404171,0.02602153643965721,0.0018892394145950675,0.0018696432234719396,0.21147968,0.20869055,0.045282378598528794,0.003078550594210583,-0.0001996997743844986,-1.9596191123127937e-05,-0.0027891248
002532.npy,26.069272596647096,26.12530728280546,0.709493760682377,0.70862768980219,0.03446679934859276,0.034224942326545715,0.002472138265147805,0.002440446289256215,0.28992873,0.28808966,0.05603468615836249,-0.0008660708801869754,-0.00024185702204704285,-3.169197589159012e-05,-0.0018390715
002556.npy,30.197658049614052,30.21456568262586,0.8881639968087375,0.8883511622009277,0.022425133734941483,0.022423695772886276,0.0009555077413097024,0.0009517949656583369,0.15729076,0.15625937,0.016907633011808088,0.00018716539219021389,-1.4379620552062988e-06,-3.7127756513655186e-06,-0.0010313839
002557.npy,26.291707142499853,26.37068963468699,0.759466572347934,0.7603705079664089,0.034233711659908295,0.033937931060791016,0.002348709385842085,0.0023063807748258114,0.28993303,0.28682345,0.07898249218713715,0.0009039356184749048,-0.00029578059911727905,-4.23286110162735e-05,-0.0031095743
002558.npy,27.280777841101852,27.31514437673319,0.779468120599024,0.7792521927084177,0.030866671353578568,0.030728599056601524,0.001870347186923027,0.0018556051654741168,0.26188377,0.26076117,0.034366535631338735,-0.00021592789060631556,-0.00013807229697704315,-1.4742021448910236e-05,-0.0011225939
002568.npy,28.419658042235156,28.407387243985653,0.7698321689430624,0.7680976742357611,0.027587100863456726,0.027591897174715996,0.0014389118878170848,0.0014429830480366945,0.20809145,0.20753928,-0.012270798249502946,-0.0017344947073012484,4.796311259269714e-06,4.071160219609737e-06,-0.00055217743
002572.npy,30.947629204924795,30.73886429552532,0.9113338152080551,0.9096345597961247,0.019500471651554108,0.019984420388936996,0.000803964794613421,0.000843555259052664,0.101217404,0.10064246,-0.20876490939947345,-0.0016992554119303893,0.0004839487373828888,3.959046443924308e-05,-0.0005749464
002598.npy,24.465300715634392,24.499152574993634,0.8129353331362754,0.8126027152793678,0.039083726704120636,0.03898731246590614,0.003576596500352025,0.0035488265566527843,0.33056316,0.32934496,0.03385185935924184,-0.00033261785690763546,-9.64142382144928e-05,-2.7769943699240685e-05,-0.0012181997
002604.npy,28.736593886994292,28.74714980721322,0.6665719939368665,0.6687789722111523,0.027598947286605835,0.027577605098485947,0.0013376441784203053,0.0013343970058485866,0.17089346,0.1694578,0.010555920218926929,0.0022069782742858424,-2.1342188119888306e-05,-3.2471725717186928e-06,-0.0014356673
002612.npy,28.661773610107254,28.735308141931885,0.7598955389742963,0.7637184284662344,0.024843789637088776,0.024599043652415276,0.0013608888257294893,0.0013380402233451605,0.17727003,0.17477825,0.07353453182463099,0.0038228894919380974,-0.00024474598467350006,-2.2848602384328842e-05,-0.0024917722
002613.npy,30.77566676190238,30.85331836229223,0.83090175088121,0.8350848213688731,0.021570581942796707,0.021378599107265472,0.0008364371606148779,0.0008216146379709244,0.13208546,0.12861598,0.07765160038985286,0.0041830704876630875,-0.00019198283553123474,-1.4822522643953562e-05,-0.003469482
002625.npy,24.501393505693706,24.555953829208576,0.41620974627736723,0.4174348802008718,0.045893989503383636,0.04563218727707863,0.0035469955764710903,0.003502713516354561,0.32475144,0.32149446,0.05456032351487039,0.0012251339235045955,-0.00026180222630500793,-4.4282060116529465e-05,-0.0032569766
002640.npy,23.63317913196426,23.63322349006917,0.6976533768516942,0.6959941068128156,0.04444160312414169,0.04446299001574516,0.004331936594098806,0.004331892356276512,0.35228187,0.35019222,4.435810491187908e-05,-0.0016592700388785575,2.138689160346985e-05,-4.423782229423523e-08,-0.0020896494
002660.npy,26.207628431117108,26.218409861094724,0.7537551254655458,0.7519813805844523,0.0328356958925724,0.03302372992038727,0.002394622890278697,0.0023886857088655233,0.24236603,0.2406977,0.010781429977615886,-0.0017737448810934975,0.0001880340278148651,-5.9371814131736755e-06,-0.001668334
002675.npy,25.185630771908393,25.18097363034595,0.756365770489689,0.7542001260109352,0.03485956788063049,0.03505977988243103,0.0030299602076411247,0.00303321098908782,0.27589613,0.27500594,-0.0046571415624434565,-0.002165644478753781,0.0002002120018005371,3.2507814466953278e-06,-0.00089019537
002680.npy,25.88976983605185,25.90681024378814,0.7810381579619757,0.7808468481253328,0.029518356546759605,0.029476769268512726,0.002576457802206278,0.0025663680862635374,0.24857678,0.24807018,0.0170404077362889,-0.00019130983664294998,-4.158727824687958e-05,-1.008971594274044e-05,-0.0005065948
002690.npy,25.068856822512217,25.009625583097442,0.7690621922352158,0.7655135695986873,0.032990336418151855,0.03321850672364235,0.003112535225227475,0.003155276644974947,0.26449516,0.2649324,-0.059231239414774706,-0.0035486226365284423,0.00022817030549049377,4.274141974747181e-05,0.00043722987
002693.npy,34.03188761037167,34.087765803733,0.9085335314385891,0.9118538787634373,0.01438196562230587,0.014330398291349411,0.00039519480196759105,0.00039014266803860664,0.06459698,0.063250914,0.055878193361330375,0.003320347324848205,-5.1567330956459045e-05,-5.052133928984404e-06,-0.0013460666
002695.npy,22.69727871789793,22.70326938623169,0.251921018158677,0.25102321729544597,0.05828176811337471,0.05822768807411194,0.005373683758080006,0.0053662764839828014,0.43259564,0.43208775,0.00599066833375872,-0.0008978008632310464,-5.4080039262771606e-05,-7.407274097204208e-06,-0.0005078912
002729.npy,32.58085229220179,32.7036943101319,0.8750548586976529,0.8797843071275949,0.01617097109556198,0.01600811630487442,0.0005519691039808095,0.0005365751567296684,0.08809561,0.085722476,0.12284201793011107,0.004729448429942051,-0.00016285479068756104,-1.539394725114107e-05,-0.0023731366
002731.npy,32.20191320395836,32.22671959687501,0.8869466014414281,0.8891769038293473,0.01611117646098137,0.016031011939048767,0.0006022942252457142,0.000598863756749779,0.098011255,0.09610474,0.02480639291664488,0.002230302387919214,-8.016452193260193e-05,-3.4304684959352016e-06,-0.0019065142
002734.npy,27.47231712401783,27.53633191655862,0.7276947069001487,0.7313125643847697,0.029381487518548965,0.029160382226109505,0.001789650646969676,0.0017634648829698563,0.20392154,0.20159306,0.06401479254078879,0.0036178574846209566,-0.00022110529243946075,-2.6185763999819756e-05,-0.0023284853
002747.npy,30.028246184019363,30.135338875393916,0.772884116309166,0.7765527226014137,0.023548433557152748,0.023263348266482353,0.0009935172274708748,0.0009693176252767444,0.17340615,0.17004171,0.1070926913745538,0.0036686062922477447,-0.0002850852906703949,-2.419960219413042e-05,-0.0033644438
002767.npy,32.54905965529211,32.60550535910713,0.7468321415306274,0.7503481421542764,0.017649119719862938,0.01754642464220524,0.0005560245481319726,0.0005488446913659573,0.11770426,0.1152792,0.056445703815015236,0.003516000623648985,-0.00010269507765769958,-7.179856766015291e-06,-0.0024250597
002773.npy,27.18157079975784,27.142482795098225,0.7840309223817885,0.7792174877641052,0.03162873536348343,0.0318257100880146,0.0019135635811835527,0.0019308642949908972,0.24078307,0.24122865,-0.039088004659614484,-0.004813434617683354,0.0001969747245311737,1.7300713807344437e-05,0.00044558942
002777.npy,22.86947055225726,22.966349292413135,0.7482173569923649,0.7517844244981706,0.045151785016059875,0.044819239526987076,0.005164793226867914,0.0050508566200733185,0.3862954,0.3814509,0.09687874015587639,0.00356706750580571,-0.0003325454890727997,-0.00011393660679459572,-0.0048445165
002790.npy,22.99112955307892,23.00123649169864,0.46521068387658826,0.45528665781628064,0.05562736093997955,0.0555935874581337,0.005022119730710983,0.005010445602238178,0.46318603,0.4633452,0.010106938619721006,-0.009924026060307622,-3.377348184585571e-05,-1.1674128472805023e-05,0.0001591742
002796.npy,26.012218967816786,26.03634002422137,0.8255213416001224,0.8278010422126373,0.029301095753908157,0.029087891802191734,0.0025048288516700268,0.002490955637767911,0.20976329,0.2078189,0.02412105640458506,0.0022797006125149233,-0.00021320395171642303,-1.3873213902115822e-05,-0.0019443929
002799.npy,28.624692269826465,28.616922778339898,0.5005920229751691,0.4992076306254566,0.029243171215057373,0.029296942055225372,0.0013725581811740994,0.0013750158250331879,0.20934528,0.20917559,-0.007769491486566693,-0.0013843923497125488,5.377084016799927e-05,2.457643859088421e-06,-0.00016969442
002811.npy,29.399834242966556,29.476965432902524,0.6966093110637758,0.6968445524560036,0.0231846384704113,0.02301851287484169,0.0011481974506750703,0.0011279854224994779,0.18283445,0.18122669,0.07713118993596879,0.00023524139222785845,-0.0001661255955696106,-2.0212028175592422e-05,-0.0016077608
002814.npy,27.416590899708172,27.433234183715793,0.862409817796588,0.8632734336838425,0.02799045667052269,0.027880162000656128,0.0018127623479813337,0.0018058287678286433,0.18431288,0.18203795,0.016643284007621162,0.0008636158872544764,-0.00011029466986656189,-6.933580152690411e-06,-0.0022749305
002824.npy,23.838351880607348,23.88408281598184,0.7174214935667179,0.7204654121062429,0.04398100823163986,0.04368652403354645,0.004132043104618788,0.004088760819286108,0.35201696,0.34847584,0.04573093537449324,0.0030439185395250146,-0.0002944841980934143,-4.328228533267975e-05,-0.003541112
002842.npy,29.217245860297933,29.241289029712668,0.8581112198090106,0.8609723522107768,0.020572448149323463,0.020377125591039658,0.0011974996887147427,0.001190888462588191,0.12919867,0.12702617,0.024043169414735388,0.00286113240176622,-0.00019532255828380585,-6.611226126551628e-06,-0.0021725
002848.npy,29.683041107614464,29.68369912768551,0.7039106461751431,0.7048259942100625,0.023133154958486557,0.023213032633066177,0.001075711683370173,0.0010755487019196153,0.17462476,0.17344755,0.00065802007104665,0.0009153480349194387,7.987767457962036e-05,-1.6298145055770874e-07,-0.0011772066
002853.npy,20.96176514467178,20.99076825336234,0.6827094809650704,0.6822711553672962,0.060856591910123825,0.0609242245554924,0.008013523183763027,0.007960185408592224,0.53747296,0.536154,0.029003108690559998,-0.0004383255977742362,6.763264536857605e-05,-5.333777517080307e-05,-0.0013189912
002863.npy,24.83320706888264,24.879855966849412,0.7705479285349026,0.7696825319335535,0.04342516511678696,0.04319870099425316,0.003286088816821575,0.003250980982556939,0.36531043,0.36237052,0.046648897966772296,-0.0008653966013490999,-0.00022646412253379822,-3.510783426463604e-05,-0.0029399097
002869.npy,33.24532655998868,33.279940351674774,0.8079350247349516,0.809878953971263,0.016322456300258636,0.016232045367360115,0.00047366064973175526,0.0004699005512520671,0.10966347,0.108137056,0.03461379168609113,0.0019439292363113703,-9.041093289852142e-05,-3.7600984796881676e-06,-0.0015264153
002879.npy,25.96930799597469,25.997844502784062,0.8071666295156423,0.8074841674673912,0.02696843259036541,0.026806753128767014,0.002529701218008995,0.0025131332222372293,0.22677103,0.22440158,0.028536506809370366,0.00031753795174882526,-0.0001616794615983963,-1.656799577176571e-05,-0.0023694485
002888.npy,26.667575667370144,26.68192149542302,0.7571032026641816,0.7570930720896423,0.03367897495627403,0.0336604006588459,0.0021539838053286076,0.0021468803752213717,0.22899377,0.22698575,0.014345828052874765,-1.0130574539357617e-05,-1.8574297428131104e-05,-7.1034301072359085e-06,-0.0020080209
002896.npy,28.01042263916362,28.099648161903374,0.7698934383594043,0.7721111869184384,0.028444331139326096,0.028149902820587158,0.0015810942277312279,0.0015489420620724559,0.20149861,0.19902177,0.0892255227397527,0.002217748559034116,-0.0002944283187389374,-3.215216565877199e-05,-0.0024768412
002904.npy,28.212031193381605,28.26946771726704,0.7935733627404123,0.7945492273084205,0.026464346796274185,0.0262964628636837,0.0015093741239979863,0.0014895435888320208,0.2027076,0.2005615,0.05743652388543552,0.0009758645680081335,-0.00016788393259048462,-1.9830535165965557e-05,-0.00214611
002911.npy,29.50720956884808,29.491546745884932,0.6654013042315841,0.6585207341559939,0.022725623100996017,0.022771373391151428,0.0011201573070138693,0.0011242043692618608,0.18074867,0.18084346,-0.01566282296314725,-0.0068805700755901755,4.5750290155410767e-05,4.047062247991562e-06,9.4786286e-05
002919.npy,27.161466742604652,27.17346005025735,0.7650967018589359,0.7657077670409009,0.029830163344740868,0.0297953262925148,0.0019224422285333276,0.001917140674777329,0.2211486,0.21938865,0.011993307652698348,0.0006110651819650759,-3.483705222606659e-05,-5.3015537559986115e-06,-0.0017599463
002931.npy,22.020859672900226,22.042714393655434,0.44267231708062904,0.44430557028720785,0.0591554157435894,0.05903087183833122,0.006279340013861656,0.006247820798307657,0.47457457,0.47328725,0.02185472075520778,0.0016332532065788108,-0.0001245439052581787,-3.151921555399895e-05,-0.0012873113
002939.npy,27.19026636451985,27.196891051321252,0.6645213240722818,0.6630390309196338,0.03168562054634094,0.031761959195137024,0.0019097360782325268,0.001906825345940888,0.24737942,0.24649566,0.0066246868014019356,-0.0014822931526480287,7.633864879608154e-05,-2.910732291638851e-06,-0.00088375807
002945.npy,23.84945414215924,23.85401179409367,0.6925481780031473,0.6890106563732242,0.04960518702864647,0.049588024616241455,0.004121493082493544,0.004117170348763466,0.42767572,0.42712927,0.00455765193443014,-0.003537521629923046,-1.7162412405014038e-05,-4.3227337300777435e-06,-0.0005464554
002959.npy,26.680944232698792,26.684156431824654,0.6650655223663728,0.6615594512071833,0.03445809707045555,0.03451170027256012,0.0021473634988069534,0.0021457758266478777,0.27033016,0.26946467,0.003212199125862014,-0.00350607115918955,5.360320210456848e-05,-1.587672159075737e-06,-0.00086548924
