filename,psnr_champ,psnr_adv,ssim_champ,ssim_adv,mae_champ,mae_adv,mse_champ,mse_adv,grad_mae_champ,grad_mae_adv,d_PSNR,d_SSIM,d_MAE,d_MSE,d_GradMAE
003005.npy,24.092771208246685,24.0222646029019,0.7322727519047227,0.7177057833963149,0.04116957634687424,0.04169882461428642,0.0038969325833022594,0.0039607142098248005,0.3556176,0.35861668,-0.07050660534478581,-0.014566968508407885,0.0005292482674121857,6.378162652254105e-05,0.0029990673
003016.npy,22.153060872736205,22.20996931293194,0.734046490374405,0.7436282094926224,0.057353898882865906,0.056947898119688034,0.0060910750180482864,0.006011779885739088,0.47634402,0.47354677,0.056908440195734045,0.00958171911821748,-0.0004060007631778717,-7.929513230919838e-05,-0.002797246
003019.npy,27.33377937962016,27.502071143620526,0.42814242045165596,0.43010304838619756,0.03405850753188133,0.03351198509335518,0.001847660169005394,0.0017774314619600773,0.24347246,0.23839721,0.16829176400036516,0.0019606279345416033,-0.0005465224385261536,-7.02287070453167e-05,-0.005075246
003033.npy,23.77418906863387,23.872194257755986,0.5619796656023284,0.5639276081570359,0.048261284828186035,0.04776922985911369,0.004193542990833521,0.004099968820810318,0.40436265,0.39949128,0.09800518912211587,0.001947942554707538,-0.0004920549690723419,-9.35741700232029e-05,-0.0048713684
003045.npy,29.402552783994697,29.576808580599987,0.5512225207249113,0.5562156372997761,0.026364225894212723,0.02597592957317829,0.0011474789353087544,0.0011023491388186812,0.18223757,0.1777511,0.17425579660529067,0.0049931165748647865,-0.00038829632103443146,-4.5129796490073204e-05,-0.0044864714
003056.npy,23.410990376313254,23.43384414764173,0.6645317844522944,0.6635669512597142,0.042687952518463135,0.04247133433818817,0.004559329245239496,0.0045354003086686134,0.35003832,0.3476386,0.022853771328474437,-0.0009648331925802278,-0.00021661818027496338,-2.3928936570882797e-05,-0.0023997128
003065.npy,27.672106683641886,27.641676445429834,0.8224122924161404,0.824252875834249,0.026564184576272964,0.026493677869439125,0.0017091860063374043,0.001721204025670886,0.21289547,0.20952134,-0.03043023821205182,0.0018405834181085545,-7.050670683383942e-05,1.2018019333481789e-05,-0.0033741295
003072.npy,24.19624176286891,24.16296922075057,0.8046661004742458,0.8127459672387298,0.03160115331411362,0.03112037107348442,0.003805185668170452,0.003834450151771307,0.25914258,0.25375694,-0.033272542118343296,0.008079866764484023,-0.00048078224062919617,2.9264483600854874e-05,-0.0053856373
003073.npy,32.007649729862976,32.61103210604545,0.802364419144392,0.8419853102114797,0.01696803793311119,0.01518755778670311,0.0006298469379544258,0.000548146665096283,0.11899675,0.10377413,0.6033823761824735,0.03962089106708766,-0.001780480146408081,-8.170027285814285e-05,-0.0152226165
003080.npy,28.408555293374647,28.44497856798611,0.8470719014355242,0.8512244355174675,0.024204794317483902,0.023974448442459106,0.0014425951521843672,0.001430547097697854,0.17698976,0.17400302,0.036423274611461665,0.004152534081943271,-0.00023034587502479553,-1.2048054486513138e-05,-0.002986744
003090.npy,26.013583573710694,25.929450075628104,0.7731124502220228,0.7695067683866843,0.03266242891550064,0.03311114013195038,0.0025040421169251204,0.0025530243292450905,0.26741382,0.2705667,-0.08413349808258985,-0.0036056818353384923,0.00044871121644973755,4.898221231997013e-05,0.003152877
003092.npy,27.310991446141767,27.414169891295955,0.6538694651208687,0.6609084574466159,0.031151967123150826,0.030766790732741356,0.0018573804991319776,0.0018137732986360788,0.22993354,0.2245672,0.10317844515418884,0.007038992325747118,-0.0003851763904094696,-4.3607200495898724e-05,-0.0053663403
003105.npy,32.24798612266952,32.397530087613674,0.9201450417160615,0.9176251490305662,0.011829601600766182,0.01216643676161766,0.0005959384725429118,0.0005757673061452806,0.08648586,0.085647024,0.1495439649441508,-0.0025198926854952397,0.0003368351608514786,-2.017116639763117e-05,-0.0008388385
003107.npy,33.005083451308366,32.99281028456678,0.9294999457159638,0.9256233854011856,0.010639650747179985,0.011254440061748028,0.0005006009596399963,0.0005020176176913083,0.079394266,0.07911259,-0.012273166741586294,-0.0038765603147782324,0.0006147893145680428,1.4166580513119698e-06,-0.00028167665
003110.npy,27.73781258899117,27.706753808694792,0.7555637414713565,0.7597986346609362,0.02937909960746765,0.02935328707098961,0.0016835217829793692,0.0016956047620624304,0.1877538,0.18361937,-0.031058780296376653,0.004234893189579703,-2.5812536478042603e-05,1.2082979083061218e-05,-0.0041344315
003113.npy,24.54797911325107,24.462376220129403,0.7737032424767204,0.7664712568475064,0.03677986562252045,0.03703936189413071,0.003509151516482234,0.0035790055990219116,0.31181765,0.31197888,-0.08560289312166702,-0.0072319856292140106,0.00025949627161026,6.985408253967762e-05,0.00016123056
003116.npy,32.49511097983013,32.76066757061805,0.7354705277920961,0.7478562322458625,0.018101532012224197,0.017827466130256653,0.0005629747174680233,0.0005295820301398635,0.113573395,0.1073384,0.2655565907879165,0.01238570445376641,-0.00027406588196754456,-3.339268732815981e-05,-0.006234996
003120.npy,35.635752591079054,35.804418885682935,0.902429672912009,0.9096170049028658,0.011607218533754349,0.011283399537205696,0.0002731648273766041,0.0002627593057695776,0.07627312,0.07163518,0.16866629460388083,0.007187331990856749,-0.00032381899654865265,-1.0405521607026458e-05,-0.0046379417
003129.npy,30.22264090645107,30.30609897272937,0.6110708946663802,0.6146251435544788,0.02316749468445778,0.022994432598352432,0.0009500269079580903,0.0009319446398876607,0.18523344,0.182567,0.08345806627830044,0.0035542488880986323,-0.00017306208610534668,-1.8082268070429564e-05,-0.0026664436
003138.npy,23.837906486383467,23.827990570785992,0.7115832231041973,0.7109739134574772,0.04294214025139809,0.04289359599351883,0.0041324663907289505,0.004141912795603275,0.37457678,0.37431827,-0.009915915597474623,-0.0006093096467201242,-4.85442578792572e-05,9.446404874324799e-06,-0.00025850534
003160.npy,25.151998862963335,25.077502228453646,0.740395230279712,0.7430090016754428,0.03495986759662628,0.03517436981201172,0.003053515451028943,0.003106345422565937,0.26424116,0.26081166,-0.07449663450968913,0.002613771395730824,0.000214502215385437,5.282997153699398e-05,-0.0034295022
003171.npy,30.259205624008278,30.343724716188618,0.7736048293482028,0.775091425765641,0.021769346669316292,0.02158983238041401,0.0009420619462616742,0.000923905405215919,0.16665995,0.16457547,0.08451909218034004,0.0014865964174382018,-0.00017951428890228271,-1.8156541045755148e-05,-0.0020844787
003174.npy,28.247391079914518,28.297187498740705,0.8253179874134846,0.8311342381179649,0.023627109825611115,0.0235857293009758,0.0014971347991377115,0.0014800665667280555,0.1778005,0.17176734,0.049796418826186795,0.00581625070448033,-4.138052463531494e-05,-1.7068232409656048e-05,-0.0060331672
003185.npy,24.674196320409685,24.641129282927622,0.8002606654835325,0.7955136369486153,0.040432754904031754,0.040877051651477814,0.003408634103834629,0.003434686455875635,0.35346887,0.35418773,-0.033067037482062744,-0.004747028534917153,0.0004442967474460602,2.6052352041006088e-05,0.0007188618
